,estacion,concentracion,dt
42240,59,87.96,2019-04-24 03:00:00
42244,8,78.77,2019-04-24 03:00:00
42248,39,83.32,2019-04-24 03:00:00
42251,17,90.29,2019-04-24 03:00:00
42263,17,84.8,2019-04-24 04:00:00
42269,54,74.66,2019-04-24 04:00:00
42271,18,93.97,2019-04-24 04:00:00
42274,16,67.75,2019-04-24 04:00:00
42277,49,87.1,2019-04-24 04:00:00
42279,24,82.51,2019-04-24 04:00:00
42281,27,88.72,2019-04-24 04:00:00
42288,58,85.14,2019-04-24 04:00:00
42290,56,87.26,2019-04-24 04:00:00
42296,39,83.48,2019-04-24 04:00:00
42313,35,81.64,2019-04-24 04:00:00
42319,8,79.79,2019-04-24 04:00:00
42329,59,85.47,2019-04-24 04:00:00
42330,60,89.7,2019-04-24 04:00:00
42336,39,79.29,2019-04-24 05:00:00
42339,35,81.08,2019-04-24 05:00:00
42341,56,82.99,2019-04-24 05:00:00
42358,49,83.91,2019-04-24 05:00:00
42362,54,71.55,2019-04-24 05:00:00
42363,27,85.41,2019-04-24 05:00:00
42366,58,79.72,2019-04-24 05:00:00
42379,18,88.41,2019-04-24 05:00:00
42385,8,79.28,2019-04-24 05:00:00
42386,60,87.27,2019-04-24 05:00:00
42388,17,82.05,2019-04-24 05:00:00
42400,59,82.59,2019-04-24 05:00:00
42402,24,80.63,2019-04-24 05:00:00
42405,16,65.7,2019-04-24 05:00:00
42408,16,58.98,2019-04-24 06:00:00
42410,39,77.27,2019-04-24 06:00:00
42416,17,64.97,2019-04-24 06:00:00
42421,27,78.1,2019-04-24 06:00:00
42429,59,75.35,2019-04-24 06:00:00
42432,24,78.51,2019-04-24 06:00:00
42436,54,56.93,2019-04-24 06:00:00
42440,58,79.56,2019-04-24 06:00:00
42444,8,71.03,2019-04-24 06:00:00
42446,56,73.86,2019-04-24 06:00:00
42462,60,85.23,2019-04-24 06:00:00
42464,35,81.55,2019-04-24 06:00:00
42469,49,75.75,2019-04-24 06:00:00
42475,18,81.69,2019-04-24 06:00:00
42486,49,70.07,2019-04-24 07:00:00
42492,59,57.58,2019-04-24 07:00:00
42496,17,56.5,2019-04-24 07:00:00
42505,39,65.13,2019-04-24 07:00:00
42508,27,49.94,2019-04-24 07:00:00
42514,54,38.27,2019-04-24 07:00:00
42519,35,68.84,2019-04-24 07:00:00
42524,8,58.71,2019-04-24 07:00:00
42531,18,74.04,2019-04-24 07:00:00
42540,24,72.39,2019-04-24 07:00:00
42542,60,76.7,2019-04-24 07:00:00
42550,58,74.09,2019-04-24 07:00:00
42551,16,44.58,2019-04-24 07:00:00
42556,56,54.16,2019-04-24 07:00:00
42565,59,35.21,2019-04-24 08:00:00
42581,24,58.21,2019-04-24 08:00:00
42583,56,22.63,2019-04-24 08:00:00
42585,60,62.15,2019-04-24 08:00:00
42593,58,58.17,2019-04-24 08:00:00
42594,18,47.51,2019-04-24 08:00:00
42596,39,44.72,2019-04-24 08:00:00
42604,35,57.97,2019-04-24 08:00:00
42608,16,22.09,2019-04-24 08:00:00
42617,54,21.28,2019-04-24 08:00:00
42620,17,47.11,2019-04-24 08:00:00
42628,8,42.18,2019-04-24 08:00:00
42633,49,51.73,2019-04-24 08:00:00
42635,27,26.26,2019-04-24 08:00:00
42637,49,39.5,2019-04-24 09:00:00
42639,59,36.88,2019-04-24 09:00:00
42641,18,44.3,2019-04-24 09:00:00
42643,8,35.54,2019-04-24 09:00:00
42650,54,28.95,2019-04-24 09:00:00
42653,35,39.03,2019-04-24 09:00:00
42663,24,46.97,2019-04-24 09:00:00
42668,39,32.57,2019-04-24 09:00:00
42669,56,26.74,2019-04-24 09:00:00
42689,60,44.06,2019-04-24 09:00:00
42690,17,45.7,2019-04-24 09:00:00
42694,16,10.25,2019-04-24 09:00:00
42707,58,41.66,2019-04-24 09:00:00
42708,27,38.25,2019-04-24 09:00:00
42720,49,52.41,2019-04-24 10:00:00
42724,18,49.23,2019-04-24 10:00:00
42726,39,40.26,2019-04-24 10:00:00
42738,24,53.75,2019-04-24 10:00:00
42752,60,49.64,2019-04-24 10:00:00
42754,54,44.0,2019-04-24 10:00:00
42757,59,54.61,2019-04-24 10:00:00
42763,17,46.93,2019-04-24 10:00:00
42767,27,56.12,2019-04-24 10:00:00
42769,35,46.97,2019-04-24 10:00:00
42770,16,22.34,2019-04-24 10:00:00
42771,58,51.92,2019-04-24 10:00:00
42774,8,45.55,2019-04-24 10:00:00
42778,56,38.8,2019-04-24 10:00:00
42796,60,57.94,2019-04-24 11:00:00
42801,54,50.62,2019-04-24 11:00:00
42808,49,50.5,2019-04-24 11:00:00
42809,59,58.87,2019-04-24 11:00:00
42817,27,59.78,2019-04-24 11:00:00
42819,58,62.78,2019-04-24 11:00:00
42825,18,59.56,2019-04-24 11:00:00
42834,16,18.06,2019-04-24 11:00:00
42843,56,40.55,2019-04-24 11:00:00
42847,39,45.62,2019-04-24 11:00:00
42854,8,41.27,2019-04-24 11:00:00
42856,17,58.36,2019-04-24 11:00:00
42857,35,49.99,2019-04-24 11:00:00
42861,24,62.41,2019-04-24 11:00:00
42864,16,15.67,2019-04-24 12:00:00
42867,39,37.87,2019-04-24 12:00:00
42870,35,49.7,2019-04-24 12:00:00
42873,56,41.73,2019-04-24 12:00:00
42875,24,55.49,2019-04-24 12:00:00
42879,8,34.57,2019-04-24 12:00:00
42885,58,62.89,2019-04-24 12:00:00
42892,49,43.54,2019-04-24 12:00:00
42908,59,55.02,2019-04-24 12:00:00
42914,60,54.34,2019-04-24 12:00:00
42923,54,44.7,2019-04-24 12:00:00
42924,18,52.02,2019-04-24 12:00:00
42927,27,55.29,2019-04-24 12:00:00
42931,17,57.75,2019-04-24 12:00:00
42945,39,37.7,2019-04-24 13:00:00
42948,16,7.74,2019-04-24 13:00:00
42951,59,46.05,2019-04-24 13:00:00
42961,8,29.71,2019-04-24 13:00:00
42965,58,53.41,2019-04-24 13:00:00
42967,24,47.51,2019-04-24 13:00:00
42983,35,45.16,2019-04-24 13:00:00
42993,54,37.17,2019-04-24 13:00:00
42994,18,47.43,2019-04-24 13:00:00
43000,27,51.12,2019-04-24 13:00:00
43002,60,46.57,2019-04-24 13:00:00
43003,49,32.37,2019-04-24 13:00:00
43005,17,52.58,2019-04-24 13:00:00
43006,56,32.55,2019-04-24 13:00:00
43024,39,34.27,2019-04-24 14:00:00
43025,17,51.54,2019-04-24 14:00:00
43026,49,34.58,2019-04-24 14:00:00
43027,24,55.75,2019-04-24 14:00:00
43033,16,4.24,2019-04-24 14:00:00
43044,58,42.93,2019-04-24 14:00:00
43056,18,58.61,2019-04-24 14:00:00
43057,60,47.11,2019-04-24 14:00:00
43064,35,41.66,2019-04-24 14:00:00
43067,8,32.12,2019-04-24 14:00:00
43068,27,47.4,2019-04-24 14:00:00
43080,59,43.73,2019-04-24 14:00:00
43088,56,48.52,2019-04-24 14:00:00
43090,54,39.04,2019-04-24 14:00:00
43093,8,47.7,2019-04-24 15:00:00
43095,27,55.77,2019-04-24 15:00:00
43096,39,39.36,2019-04-24 15:00:00
43105,56,61.3,2019-04-24 15:00:00
43110,16,13.41,2019-04-24 15:00:00
43123,59,54.08,2019-04-24 15:00:00
43125,54,50.66,2019-04-24 15:00:00
43131,49,46.01,2019-04-24 15:00:00
43139,58,48.74,2019-04-24 15:00:00
43150,18,67.63,2019-04-24 15:00:00
43156,17,61.36,2019-04-24 15:00:00
43158,35,59.22,2019-04-24 15:00:00
43166,60,44.12,2019-04-24 15:00:00
43167,24,63.48,2019-04-24 15:00:00
43171,24,67.84,2019-04-24 16:00:00
43183,8,49.46,2019-04-24 16:00:00
43186,54,53.33,2019-04-24 16:00:00
43189,18,68.43,2019-04-24 16:00:00
43191,27,58.3,2019-04-24 16:00:00
43195,17,62.15,2019-04-24 16:00:00
43201,60,58.44,2019-04-24 16:00:00
43202,56,64.78,2019-04-24 16:00:00
43208,59,59.16,2019-04-24 16:00:00
43212,39,47.82,2019-04-24 16:00:00
43218,35,65.15,2019-04-24 16:00:00
43219,16,25.62,2019-04-24 16:00:00
43224,58,56.32,2019-04-24 16:00:00
43237,49,42.93,2019-04-24 16:00:00
43248,8,42.1,2019-04-24 17:00:00
43250,54,50.18,2019-04-24 17:00:00
43253,27,50.79,2019-04-24 17:00:00
43257,49,38.48,2019-04-24 17:00:00
43266,17,56.77,2019-04-24 17:00:00
43280,16,20.1,2019-04-24 17:00:00
43283,60,60.23,2019-04-24 17:00:00
43286,39,49.41,2019-04-24 17:00:00
43294,56,57.57,2019-04-24 17:00:00
43297,59,50.66,2019-04-24 17:00:00
43298,18,63.7,2019-04-24 17:00:00
43299,24,67.45,2019-04-24 17:00:00
43303,35,59.36,2019-04-24 17:00:00
43306,58,52.43,2019-04-24 17:00:00
43323,18,44.07,2019-04-24 18:00:00
43329,59,43.91,2019-04-24 18:00:00
43338,49,29.59,2019-04-24 18:00:00
43339,58,61.51,2019-04-24 18:00:00
43347,60,52.51,2019-04-24 18:00:00
43366,24,58.11,2019-04-24 18:00:00
43367,27,46.33,2019-04-24 18:00:00
43368,35,50.85,2019-04-24 18:00:00
43370,39,41.29,2019-04-24 18:00:00
43372,56,37.26,2019-04-24 18:00:00
43379,8,27.52,2019-04-24 18:00:00
43386,16,3.03,2019-04-24 18:00:00
43387,17,42.4,2019-04-24 18:00:00
43390,54,43.82,2019-04-24 18:00:00
43400,24,47.17,2019-04-24 19:00:00
43404,18,47.52,2019-04-24 19:00:00
43413,35,40.44,2019-04-24 19:00:00
43420,54,44.03,2019-04-24 19:00:00
43423,56,47.12,2019-04-24 19:00:00
43427,39,24.55,2019-04-24 19:00:00
43428,16,5.09,2019-04-24 19:00:00
43432,59,45.15,2019-04-24 19:00:00
43436,58,56.02,2019-04-24 19:00:00
43439,17,45.81,2019-04-24 19:00:00
43445,60,37.76,2019-04-24 19:00:00
43451,8,25.35,2019-04-24 19:00:00
43462,27,41.83,2019-04-24 19:00:00
43466,49,26.15,2019-04-24 19:00:00
43483,16,13.36,2019-04-24 20:00:00
43487,39,40.86,2019-04-24 20:00:00
43493,59,45.62,2019-04-24 20:00:00
43497,35,56.16,2019-04-24 20:00:00
43502,54,40.26,2019-04-24 20:00:00
43516,49,33.03,2019-04-24 20:00:00
43520,18,58.95,2019-04-24 20:00:00
43521,17,46.39,2019-04-24 20:00:00
43526,60,56.41,2019-04-24 20:00:00
43534,24,62.68,2019-04-24 20:00:00
43535,8,39.08,2019-04-24 20:00:00
43536,56,56.95,2019-04-24 20:00:00
43539,27,43.55,2019-04-24 20:00:00
43544,58,57.33,2019-04-24 20:00:00
43554,35,69.17,2019-04-24 21:00:00
43559,59,66.27,2019-04-24 21:00:00
43563,58,82.52,2019-04-24 21:00:00
43564,54,58.83,2019-04-24 21:00:00
43569,16,24.79,2019-04-24 21:00:00
43573,60,79.21,2019-04-24 21:00:00
43575,27,66.18,2019-04-24 21:00:00
43593,56,66.16,2019-04-24 21:00:00
43594,49,49.82,2019-04-24 21:00:00
43595,24,85.9,2019-04-24 21:00:00
43607,8,45.39,2019-04-24 21:00:00
43618,17,70.27,2019-04-24 21:00:00
43620,18,78.91,2019-04-24 21:00:00
43622,39,64.14,2019-04-24 21:00:00
43627,56,62.86,2019-04-24 22:00:00
43633,17,66.87,2019-04-24 22:00:00
43634,49,51.15,2019-04-24 22:00:00
43635,60,72.91,2019-04-24 22:00:00
43638,8,46.35,2019-04-24 22:00:00
43639,18,75.16,2019-04-24 22:00:00
43657,39,58.26,2019-04-24 22:00:00
43661,24,76.26,2019-04-24 22:00:00
43672,27,57.88,2019-04-24 22:00:00
43674,58,77.27,2019-04-24 22:00:00
43683,35,67.2,2019-04-24 22:00:00
43685,59,54.89,2019-04-24 22:00:00
43686,54,58.29,2019-04-24 22:00:00
43687,16,25.13,2019-04-24 22:00:00
43701,58,76.5,2019-04-24 23:00:00
43713,49,48.26,2019-04-24 23:00:00
43725,27,55.25,2019-04-24 23:00:00
43726,18,62.77,2019-04-24 23:00:00
43734,56,50.52,2019-04-24 23:00:00
43739,24,70.62,2019-04-24 23:00:00
43741,35,65.18,2019-04-24 23:00:00
43744,59,56.99,2019-04-24 23:00:00
43746,8,45.23,2019-04-24 23:00:00
43751,16,24.9,2019-04-24 23:00:00
43762,54,44.05,2019-04-24 23:00:00
43764,39,59.47,2019-04-24 23:00:00
43766,17,59.02,2019-04-24 23:00:00
43771,60,71.48,2019-04-24 23:00:00
43777,58,67.81,2019-04-25 00:00:00
43778,17,64.26,2019-04-25 00:00:00
43782,54,57.17,2019-04-25 00:00:00
43785,16,40.36,2019-04-25 00:00:00
43787,59,66.55,2019-04-25 00:00:00
43796,35,61.88,2019-04-25 00:00:00
43805,27,65.5,2019-04-25 00:00:00
43807,39,62.83,2019-04-25 00:00:00
43818,56,65.58,2019-04-25 00:00:00
43824,8,44.99,2019-04-25 00:00:00
43831,60,72.28,2019-04-25 00:00:00
43837,49,69.69,2019-04-25 00:00:00
43847,24,73.36,2019-04-25 00:00:00
43848,18,73.75,2019-04-25 00:00:00
43863,35,55.51,2019-04-25 01:00:00
43866,54,48.62,2019-04-25 01:00:00
43868,59,57.41,2019-04-25 01:00:00
43871,58,55.48,2019-04-25 01:00:00
43876,56,51.33,2019-04-25 01:00:00
43877,27,57.48,2019-04-25 01:00:00
43880,60,61.35,2019-04-25 01:00:00
43884,17,60.94,2019-04-25 01:00:00
43885,18,60.35,2019-04-25 01:00:00
43901,16,26.41,2019-04-25 01:00:00
43903,8,46.43,2019-04-25 01:00:00
43913,49,37.54,2019-04-25 01:00:00
43917,24,59.47,2019-04-25 01:00:00
43921,39,56.08,2019-04-25 01:00:00
43934,8,49.79,2019-04-25 02:00:00
43938,18,67.29,2019-04-25 02:00:00
43940,35,57.99,2019-04-25 02:00:00
43943,16,30.78,2019-04-25 02:00:00
43944,27,58.42,2019-04-25 02:00:00
43945,17,65.73,2019-04-25 02:00:00
43950,49,42.98,2019-04-25 02:00:00
43952,54,48.0,2019-04-25 02:00:00
43958,58,68.03,2019-04-25 02:00:00
43974,59,57.38,2019-04-25 02:00:00
43977,39,62.93,2019-04-25 02:00:00
43990,60,68.79,2019-04-25 02:00:00
43996,24,64.81,2019-04-25 02:00:00
44003,56,63.65,2019-04-25 02:00:00
44004,54,58.72,2019-04-25 03:00:00
44010,17,78.81,2019-04-25 03:00:00
44014,27,72.12,2019-04-25 03:00:00
44016,59,69.05,2019-04-25 03:00:00
44031,24,79.81,2019-04-25 03:00:00
44033,18,86.23,2019-04-25 03:00:00
44035,56,79.41,2019-04-25 03:00:00
44041,58,78.13,2019-04-25 03:00:00
44043,60,79.52,2019-04-25 03:00:00
44044,35,71.55,2019-04-25 03:00:00
44050,39,74.27,2019-04-25 03:00:00
44053,8,68.93,2019-04-25 03:00:00
44078,16,38.96,2019-04-25 03:00:00
44079,49,61.2,2019-04-25 03:00:00
44080,8,78.75,2019-04-25 04:00:00
44094,56,85.87,2019-04-25 04:00:00
44107,39,86.45,2019-04-25 04:00:00
44110,24,85.14,2019-04-25 04:00:00
44111,58,93.14,2019-04-25 04:00:00
44115,18,92.87,2019-04-25 04:00:00
44116,35,80.44,2019-04-25 04:00:00
44121,49,73.47,2019-04-25 04:00:00
44124,27,86.08,2019-04-25 04:00:00
44131,60,93.31,2019-04-25 04:00:00
44139,16,53.58,2019-04-25 04:00:00
44141,59,82.77,2019-04-25 04:00:00
44147,17,87.07,2019-04-25 04:00:00
44154,54,68.86,2019-04-25 04:00:00
44160,59,80.15,2019-04-25 05:00:00
44166,58,85.93,2019-04-25 05:00:00
44172,35,80.88,2019-04-25 05:00:00
44173,17,86.73,2019-04-25 05:00:00
44174,49,72.69,2019-04-25 05:00:00
44184,24,81.78,2019-04-25 05:00:00
44186,39,81.27,2019-04-25 05:00:00
44195,27,83.59,2019-04-25 05:00:00
44196,60,88.81,2019-04-25 05:00:00
44206,18,90.19,2019-04-25 05:00:00
44208,16,55.72,2019-04-25 05:00:00
44210,54,71.26,2019-04-25 05:00:00
44214,56,84.75,2019-04-25 05:00:00
44224,8,76.41,2019-04-25 05:00:00
44232,39,79.68,2019-04-25 06:00:00
44236,18,83.4,2019-04-25 06:00:00
44243,54,68.33,2019-04-25 06:00:00
44251,17,78.15,2019-04-25 06:00:00
44266,35,75.72,2019-04-25 06:00:00
44274,56,75.15,2019-04-25 06:00:00
44275,49,68.2,2019-04-25 06:00:00
44284,60,84.64,2019-04-25 06:00:00
44285,27,79.86,2019-04-25 06:00:00
44288,58,80.78,2019-04-25 06:00:00
44289,24,76.98,2019-04-25 06:00:00
44291,16,51.32,2019-04-25 06:00:00
44300,59,75.53,2019-04-25 06:00:00
44303,8,67.43,2019-04-25 06:00:00
44308,39,68.55,2019-04-25 07:00:00
44311,60,74.59,2019-04-25 07:00:00
44314,18,76.2,2019-04-25 07:00:00
44323,54,64.12,2019-04-25 07:00:00
44325,56,58.43,2019-04-25 07:00:00
44327,16,42.29,2019-04-25 07:00:00
44329,8,58.23,2019-04-25 07:00:00
44335,17,64.98,2019-04-25 07:00:00
44342,24,74.6,2019-04-25 07:00:00
44348,35,73.12,2019-04-25 07:00:00
44351,27,69.41,2019-04-25 07:00:00
44354,59,65.63,2019-04-25 07:00:00
44363,58,53.39,2019-04-25 07:00:00
44372,49,63.89,2019-04-25 07:00:00
44385,39,54.87,2019-04-25 08:00:00
44387,56,38.09,2019-04-25 08:00:00
44395,60,67.35,2019-04-25 08:00:00
44407,24,66.86,2019-04-25 08:00:00
44414,27,58.54,2019-04-25 08:00:00
44415,18,58.89,2019-04-25 08:00:00
44418,35,62.83,2019-04-25 08:00:00
44419,17,56.22,2019-04-25 08:00:00
44430,8,37.27,2019-04-25 08:00:00
44435,54,53.61,2019-04-25 08:00:00
44437,49,47.48,2019-04-25 08:00:00
44448,58,21.86,2019-04-25 08:00:00
44456,16,29.47,2019-04-25 08:00:00
44458,59,50.91,2019-04-25 08:00:00
44466,56,48.76,2019-04-25 09:00:00
44471,16,10.62,2019-04-25 09:00:00
44479,35,54.5,2019-04-25 09:00:00
44492,18,58.29,2019-04-25 09:00:00
44493,39,38.27,2019-04-25 09:00:00
44497,58,73.75,2019-04-25 09:00:00
44499,54,51.86,2019-04-25 09:00:00
44504,8,34.11,2019-04-25 09:00:00
44509,49,45.44,2019-04-25 09:00:00
44515,17,57.89,2019-04-25 09:00:00
44518,60,50.62,2019-04-25 09:00:00
44523,27,49.04,2019-04-25 09:00:00
44527,24,66.63,2019-04-25 09:00:00
44528,59,44.6,2019-04-25 09:00:00
44541,58,81.35,2019-04-25 10:00:00
44547,18,73.57,2019-04-25 10:00:00
44549,24,77.43,2019-04-25 10:00:00
44556,56,61.47,2019-04-25 10:00:00
44563,39,57.42,2019-04-25 10:00:00
44567,35,60.74,2019-04-25 10:00:00
44571,54,61.54,2019-04-25 10:00:00
44572,17,67.04,2019-04-25 10:00:00
44578,59,55.9,2019-04-25 10:00:00
44587,8,35.13,2019-04-25 10:00:00
44589,27,61.4,2019-04-25 10:00:00
44591,60,68.22,2019-04-25 10:00:00
44597,16,11.08,2019-04-25 10:00:00
44604,49,59.94,2019-04-25 10:00:00
44614,56,72.32,2019-04-25 11:00:00
44616,54,65.96,2019-04-25 11:00:00
44618,49,67.07,2019-04-25 11:00:00
44623,58,84.44,2019-04-25 11:00:00
44625,8,46.11,2019-04-25 11:00:00
44649,16,12.91,2019-04-25 11:00:00
44660,59,66.61,2019-04-25 11:00:00
44661,17,75.9,2019-04-25 11:00:00
44664,24,80.05,2019-04-25 11:00:00
44665,39,62.39,2019-04-25 11:00:00
44671,18,79.35,2019-04-25 11:00:00
44673,60,75.82,2019-04-25 11:00:00
44676,35,66.17,2019-04-25 11:00:00
44677,27,69.35,2019-04-25 11:00:00
44690,49,76.05,2019-04-25 12:00:00
44695,59,72.79,2019-04-25 12:00:00
44698,17,80.49,2019-04-25 12:00:00
44701,58,87.02,2019-04-25 12:00:00
44705,18,86.07,2019-04-25 12:00:00
44710,16,27.23,2019-04-25 12:00:00
44722,39,71.05,2019-04-25 12:00:00
44724,60,79.59,2019-04-25 12:00:00
44747,54,69.87,2019-04-25 12:00:00
44753,8,61.1,2019-04-25 12:00:00
44757,27,75.36,2019-04-25 12:00:00
44760,35,78.12,2019-04-25 12:00:00
44761,24,85.78,2019-04-25 12:00:00
44762,56,77.64,2019-04-25 12:00:00
44765,39,79.27,2019-04-25 13:00:00
44783,8,62.93,2019-04-25 13:00:00
44792,16,40.89,2019-04-25 13:00:00
44793,59,81.57,2019-04-25 13:00:00
44794,49,81.95,2019-04-25 13:00:00
44797,24,90.0,2019-04-25 13:00:00
44800,54,74.7,2019-04-25 13:00:00
44810,35,80.98,2019-04-25 13:00:00
44811,27,81.62,2019-04-25 13:00:00
44818,18,89.64,2019-04-25 13:00:00
44819,58,90.91,2019-04-25 13:00:00
44821,56,83.09,2019-04-25 13:00:00
44837,60,87.66,2019-04-25 13:00:00
44839,17,83.65,2019-04-25 13:00:00
44841,18,91.67,2019-04-25 14:00:00
44842,8,68.15,2019-04-25 14:00:00
44846,49,84.92,2019-04-25 14:00:00
44859,17,86.12,2019-04-25 14:00:00
44860,35,82.54,2019-04-25 14:00:00
44871,39,82.16,2019-04-25 14:00:00
44875,24,91.7,2019-04-25 14:00:00
44882,16,49.56,2019-04-25 14:00:00
44888,27,84.14,2019-04-25 14:00:00
44895,60,91.88,2019-04-25 14:00:00
44901,54,78.22,2019-04-25 14:00:00
44904,58,92.4,2019-04-25 14:00:00
44910,59,84.88,2019-04-25 14:00:00
44912,56,80.77,2019-04-25 14:00:00
44916,49,80.2,2019-04-25 15:00:00
44921,16,49.17,2019-04-25 15:00:00
44924,24,89.63,2019-04-25 15:00:00
44929,56,72.53,2019-04-25 15:00:00
44932,8,63.96,2019-04-25 15:00:00
44936,59,82.52,2019-04-25 15:00:00
44948,18,89.23,2019-04-25 15:00:00
44951,39,82.69,2019-04-25 15:00:00
44953,58,93.32,2019-04-25 15:00:00
44956,27,81.98,2019-04-25 15:00:00
44969,17,80.78,2019-04-25 15:00:00
44972,54,73.01,2019-04-25 15:00:00
44973,35,79.05,2019-04-25 15:00:00
44975,60,92.35,2019-04-25 15:00:00
44995,49,85.46,2019-04-25 16:00:00
44996,8,67.54,2019-04-25 16:00:00
44997,59,84.6,2019-04-25 16:00:00
45009,16,48.33,2019-04-25 16:00:00
45025,60,90.76,2019-04-25 16:00:00
45031,58,91.12,2019-04-25 16:00:00
45033,27,83.64,2019-04-25 16:00:00
45041,24,92.02,2019-04-25 16:00:00
45042,54,77.07,2019-04-25 16:00:00
45051,39,82.83,2019-04-25 16:00:00
45056,18,93.25,2019-04-25 16:00:00
45057,56,81.23,2019-04-25 16:00:00
45058,35,79.99,2019-04-25 16:00:00
45060,17,87.31,2019-04-25 16:00:00
45073,59,84.99,2019-04-25 17:00:00
45076,49,84.86,2019-04-25 17:00:00
45077,35,78.83,2019-04-25 17:00:00
45079,58,94.23,2019-04-25 17:00:00
45081,24,91.48,2019-04-25 17:00:00
45083,54,78.22,2019-04-25 17:00:00
45085,18,92.18,2019-04-25 17:00:00
45091,60,89.46,2019-04-25 17:00:00
45092,27,83.71,2019-04-25 17:00:00
45101,17,85.65,2019-04-25 17:00:00
45117,8,66.75,2019-04-25 17:00:00
45121,39,80.28,2019-04-25 17:00:00
45135,16,49.39,2019-04-25 17:00:00
45140,56,80.32,2019-04-25 17:00:00
45153,56,72.57,2019-04-25 18:00:00
45164,54,77.46,2019-04-25 18:00:00
45167,8,62.27,2019-04-25 18:00:00
45169,17,84.17,2019-04-25 18:00:00
45170,35,76.87,2019-04-25 18:00:00
45172,58,90.81,2019-04-25 18:00:00
45174,16,46.89,2019-04-25 18:00:00
45177,59,81.34,2019-04-25 18:00:00
45189,18,89.19,2019-04-25 18:00:00
45196,24,89.63,2019-04-25 18:00:00
45198,39,75.49,2019-04-25 18:00:00
45201,60,86.35,2019-04-25 18:00:00
45207,27,81.28,2019-04-25 18:00:00
45211,49,82.5,2019-04-25 18:00:00
45223,39,75.86,2019-04-25 19:00:00
45234,35,75.87,2019-04-25 19:00:00
45238,27,78.36,2019-04-25 19:00:00
45240,24,88.43,2019-04-25 19:00:00
45248,60,87.17,2019-04-25 19:00:00
45251,59,79.55,2019-04-25 19:00:00
45253,58,90.96,2019-04-25 19:00:00
45259,56,65.49,2019-04-25 19:00:00
45264,54,73.45,2019-04-25 19:00:00
45269,49,81.96,2019-04-25 19:00:00
45278,17,80.0,2019-04-25 19:00:00
45280,8,61.48,2019-04-25 19:00:00
45285,16,48.45,2019-04-25 19:00:00
45286,18,87.69,2019-04-25 19:00:00
45300,8,59.05,2019-04-25 20:00:00
45307,49,81.3,2019-04-25 20:00:00
45309,60,86.61,2019-04-25 20:00:00
45320,59,78.7,2019-04-25 20:00:00
45322,39,73.29,2019-04-25 20:00:00
45326,56,77.4,2019-04-25 20:00:00
45335,54,72.77,2019-04-25 20:00:00
45340,18,87.34,2019-04-25 20:00:00
45343,24,88.63,2019-04-25 20:00:00
45352,35,75.9,2019-04-25 20:00:00
45355,27,78.39,2019-04-25 20:00:00
45357,16,48.53,2019-04-25 20:00:00
45364,58,91.08,2019-04-25 20:00:00
45370,17,80.47,2019-04-25 20:00:00
45377,49,75.67,2019-04-25 21:00:00
45379,54,67.67,2019-04-25 21:00:00
45384,58,84.57,2019-04-25 21:00:00
45392,59,75.44,2019-04-25 21:00:00
45397,56,71.24,2019-04-25 21:00:00
45401,8,49.11,2019-04-25 21:00:00
45402,60,77.9,2019-04-25 21:00:00
45411,16,46.71,2019-04-25 21:00:00
45417,17,73.64,2019-04-25 21:00:00
45422,24,84.73,2019-04-25 21:00:00
45425,35,65.68,2019-04-25 21:00:00
45429,39,63.84,2019-04-25 21:00:00
45442,18,76.29,2019-04-25 21:00:00
45446,27,74.35,2019-04-25 21:00:00
45459,8,43.06,2019-04-25 22:00:00
45462,56,62.71,2019-04-25 22:00:00
45468,49,69.27,2019-04-25 22:00:00
45473,16,37.85,2019-04-25 22:00:00
45477,60,73.65,2019-04-25 22:00:00
45482,58,82.23,2019-04-25 22:00:00
45484,27,68.87,2019-04-25 22:00:00
45490,17,68.97,2019-04-25 22:00:00
45494,39,61.52,2019-04-25 22:00:00
45497,24,80.31,2019-04-25 22:00:00
45500,54,65.16,2019-04-25 22:00:00
45510,18,67.78,2019-04-25 22:00:00
45511,35,61.16,2019-04-25 22:00:00
45513,59,69.42,2019-04-25 22:00:00
45524,60,73.25,2019-04-25 23:00:00
45525,54,59.28,2019-04-25 23:00:00
45532,58,76.62,2019-04-25 23:00:00
45534,39,60.77,2019-04-25 23:00:00
45536,56,65.79,2019-04-25 23:00:00
45543,49,69.04,2019-04-25 23:00:00
45555,59,70.32,2019-04-25 23:00:00
45560,17,62.28,2019-04-25 23:00:00
45561,8,41.34,2019-04-25 23:00:00
45565,35,62.73,2019-04-25 23:00:00
45579,18,67.93,2019-04-25 23:00:00
45592,24,75.91,2019-04-25 23:00:00
45596,16,39.71,2019-04-25 23:00:00
45597,27,68.85,2019-04-25 23:00:00
45603,58,45.37,2019-04-26 00:00:00
45604,49,59.76,2019-04-26 00:00:00
45609,39,58.25,2019-04-26 00:00:00
45614,17,16.81,2019-04-26 00:00:00
45631,18,52.48,2019-04-26 00:00:00
45632,24,73.93,2019-04-26 00:00:00
45635,35,45.68,2019-04-26 00:00:00
45648,56,34.29,2019-04-26 00:00:00
45650,27,36.56,2019-04-26 00:00:00
45651,60,65.4,2019-04-26 00:00:00
45653,59,36.9,2019-04-26 00:00:00
45667,16,25.45,2019-04-26 00:00:00
45670,54,13.18,2019-04-26 00:00:00
45674,8,46.81,2019-04-26 00:00:00
45682,59,66.95,2019-04-26 01:00:00
